case_id,observation_sha256,state_count,state_depth,oracle_first_action_conflict,deterministic_public_policy_lower_bound,observed_m3star_max_regret,distinct_oracle_first_action_ids,minimax_first_action_ids,observed_m3star_action_paths
C11-otrf-apt29-day1-scranton-nashua,1ac707db2345fab3fefeb03fa39cd4295b01c9983ee35212f92b1621459fa354,2,2,1,1.0,1.0,"[""C11-AA-001"", ""C11-AA-003""]","[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,1bbedbdee54334806b78739571b1d91115bd504fede0cf8ff8e4b642231a431c,2,0,1,1.0,1.0,"[""C11-AA-001"", ""C11-AA-003""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001"", ""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,1f55c5d7e9c1104bfae950b1503f1a0158691644def33dc415562a8956c203e4,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,2248aeeace037827e04ef3fc8c8b719f7c5ad1649b4ff6e6f48a88ce8eb55e41,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,23ad124bcdd18320dc404d8fe2e0c2b22ddd86e3bafc2f7bbfeeda304eff1459,2,0,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,23b6d3e43d5bbaaffb70d71c35c4824551bbdb4830c308878a94f4ce25758de5,2,2,1,1.0,1.0,"[""C11-AA-001"", ""C11-AA-002""]","[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,24d9ef56984aa87cdeb73f407989e15245f6b3a26ff9eb96cb712d545edf0dfd,1,1,0,0.0,0.0,"[""C11-AA-003""]","[""C11-AA-003""]","[""C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,288b87f435c59bf0d459e305c6184a31fb1f376cd1f3d51a3699bd467c95bb56,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,289083c59043c43d5f575b82def965ad2958ac08b86d8bbb0f6148eadf5282f7,2,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-003"", ""C11-AA-005""]","[""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,28cc0b07c1f866cbffee74e3774f8572797841eb54adc6a4c99a7757a3a3e144,2,2,0,0.0,0.0,"[""C11-AA-002""]","[""C11-AA-002"", ""C11-AA-003"", ""C11-AA-004""]","[""C11-AA-004>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,2c0349ab0bb2c959cc7d9b3c12bc3319a0b320cad70831594ca7027748ea9257,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,2c198836cc095c3528b94bc18106b10361beeee7a025206585ee83c7cff187ca,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,310d97f1c358978945a9766f1e62c6e07860d06c7c590ec632803f3389aab295,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,31536978ee9d72441b08634f133ce9953f316efd26ab839190e2dc392b215fea,2,1,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-003>C11-AA-002"", ""C11-AA-001>C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,32dbc97c11e2039459ba758627cf7b77e36388d195df38f3d99a17af5acc6c4e,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-004>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,32e15bfa08781f904adb88961da56bda9955157b752594284977c207ea1d7798,1,2,0,0.0,1.0,"[""C11-AA-003""]","[""C11-AA-003""]","[""C11-AA-004>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,339ab4223d85d8a4e27494dc65cd72270fbd723f7698aba3af3d8613138f1a04,1,2,0,0.0,1.0,"[""C11-AA-003""]","[""C11-AA-003"", ""C11-AA-004""]","[""C11-AA-003>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,37ef7f48a6c0cb5979c6cc041ee9905e4c854d4c4a346b11df99a87504b4e28d,10,0,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,381066b20522d05affbd6703623302ed1ee3ccaf5bd5b8aacfbe9b5306656b30,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,38d59a6d003c895f9b441f2cbbe0259f1a346c6ec8a9fae6cac5973170c3ec60,1,1,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,39f9bc526d8978cb8be4ba12e6469d7f1fd1433e6d1f0a41e4927f7c22932c15,2,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,3b2564dfe03640d88fbf0993a4451df952cb28f043261f22e5f7e0ad16ec1a08,1,2,0,0.0,0.0,"[""C11-AA-003""]","[""C11-AA-003""]","[""C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,3e233cc0d31ab515b31a43f38e0e5b6ade483bc81a0f2924a1ed4791b4ccfe72,10,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,3fbabe02feb123fab119c0d1e82b0b3f429741206ff808230048526dcdb2a10a,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,4053aaf0bca584c6ecce69abf9d64ae7c5d69ed64c3159c3298b84d6561f1d2f,1,1,0,0.0,0.0,"[""C11-AA-004""]","[""C11-AA-004""]","[""C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,417372de12e17987d7def3e0729cad74fb44722119df90e6adeb294b8c4fe58b,1,0,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,431506410b9af4fabb0b26ed48f780dde2c3a88db095d82718f7b9d152e12dfd,2,0,1,0.0,1.0,"[""C11-AA-001"", ""C11-AA-002""]","[""C11-AA-004""]","[""C11-AA-001>C11-AA-004"", ""C11-AA-001>C11-AA-004>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,468c41e51b99b1631023fcad25684ee91a2f73da24e24604ca9d5ed65ac11691,1,2,0,0.0,0.0,"[""C11-AA-002""]","[""C11-AA-002"", ""C11-AA-003"", ""C11-AA-004""]","[""C11-AA-004>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,48fd46cd26207f90acfb46e61bf11cde729dfb79da951d5cd7b93f46533dc2c3,10,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,4906ce977a0afee11df42010a9cd9a30ddb1d0fc36b86d1e992852480c7fb6d1,10,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,49143cfe290ef1ff0a91bc0f01bf38d734432f26685d5011301fda081eb3ef2b,10,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,4a3d9a02999f5c726917a78419edd8950a80d3d42b97d05f98bb94f524d0e156,10,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,4bacbf4bd3d065cbc1c1f5ab2a5ed2006dc03dd153244e243986a85263f459b4,2,2,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,4e26a40d7cb39f306f9e199c0c750f429fcbd8e99b18870ca53f7a300b4a13d7,2,2,0,0.0,0.0,"[""C11-AA-004""]","[""C11-AA-004""]","[""C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,4fa108523a66fc59ac31cfffc0307e0b00b2bff0f76a273ead12d9debda9f3e9,1,0,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-004>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,506dbd9f01aeeaddaacc32fe9d17d6e8811e2c2fe775fe8a6e2b7ae0bbdaed1a,10,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,5249bf0becd9dd4e5c930fcdbc7493e8fdcf12ae02e34a96812dc04dc78b5ce3,10,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,532e6290ab5d21257ce2bcaeed1db0c645a0911843f067fbec38a247aab431d7,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,55f3f0501f5754c16ee04a050ea2a94a305e337f366278ca11b12d06493fbd2a,2,1,1,1.0,1.0,"[""C11-AA-001"", ""C11-AA-003""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001"", ""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,55f5a311536eb4ffa472f6e759dc582a38a6be58130427bce1dd5c343c92afd2,1,2,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,571c02cf257edcbfa9b6f2b6c7c0cc6c00f1c6d13d544dfc9fce2a96e9438062,1,1,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-003"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-004>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,57a8b8d81095a8bcc23aa227af384ef4d2c67dc7a812b5bf40372346a8223fd5,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,58ecf5ad1b769ed14351fac39ea66f368e0099ad90b622081aee27971c7b13a4,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,5ef10c2f7307e200b1a9af5951315a3ed790944f6847bce3e1f8ea7a714eb620,1,1,0,0.0,0.0,"[""C11-AA-004""]","[""C11-AA-004""]","[""C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,5f0910d0422cc3a49917710be6dd397625a09ec9575d5c3c8c4bc79b0fcc6ced,2,0,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-003>C11-AA-002"", ""C11-AA-001>C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,5fe719155a1f067000182c708d7a5cf9a80284a3f0adccf5bdb12d0af57e27e9,10,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,60197ac537bb515cac84be8af86dd88bb3e3a02244ca865977124f4010dafa1b,1,2,0,0.0,1.0,"[""C11-AA-003""]","[""C11-AA-003""]","[""C11-AA-004>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,603584c02b47ef5258cc92f296b39a03b0e663682ef154f8c502f6a51ba81d53,1,1,0,0.0,1.0,"[""C11-AA-003""]","[""C11-AA-003""]","[""C11-AA-004>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,6522ca6f94d2908a437f97d75bf9818ee5f97bc1ca160691dabc755e9d885957,1,2,0,0.0,1.0,"[""C11-AA-003""]","[""C11-AA-003""]","[""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,65cf4d291717889f2ecfbff9481438c4093333f2adc2c1970ef02c3e1c5bbf13,10,2,0,0.0,0.0,"[""C11-AA-002""]","[""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,68f1ecefdabf30adfd3f1c80a3bf9176c4e07f7834e078c5ed25c64c5bec8469,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,6a7f1020ad53b3cdbfef2d4bd4040910f93c755cec35724b4324941d53cb6c18,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,6b3261c8860ccf5eff24d58fcb8b40c1c60efc9571897fae57d2b5cf87d56f03,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,6bb1ad2a9c4ce368806f68b0dc3b99a290f3bf3cb8d0a908a8a62885db003717,2,1,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,6bc0649dbcafb8e6d4bbe2194d08a0b744d9cf4c8e92e045cf1b83a5784298d2,1,2,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,6f06bf999e9685d3b899e6e5cfca3aaf6244e2672362a72d4b1da697754eea6e,10,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,6fb0f0b1f1e9254b5d33a6513f1f9f0015ba18054d92b31dde11875d7c82438d,2,1,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,712ea09894a13cae9bfe67888e56b13fe92b4195a1095441d71f8580690e71f3,2,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,713ffd068261698df8e9e54f89fbd2f85f4621bbfc08ab82e770fb6a15939897,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,72368da3bb4c737bc0e966950e89fbe7fbd26d1facaf92e3170bdefae5a3987b,10,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,72afda4748efb307483325a7bfbd95a9d329aedc87d6673a97f0a88ffab83e0e,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,731082b8569b9bb0c139c16ad0645e13f712cf43a108856837f52029939ebed6,1,2,0,0.0,0.0,"[""C11-AA-003""]","[""C11-AA-003"", ""C11-AA-005""]","[""C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,74d6df64c586c0a35dca076b0417ca002d02c524361ba67dd929f5192a753cab,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,7653117a27169529b3d05ab2edfb526b6adc1a1cfd302f6eba0e03c6836349ab,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,77b295fbab3ae5e807017f1a028268ea3bacc5573316b75880cb13fbcbbfef3c,2,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,7863e3f90d1775e42e5a3f2725cb039c8fd58dbd094b90fe1002516aa587e545,1,1,0,0.0,0.0,"[""C11-AA-002""]","[""C11-AA-002"", ""C11-AA-003"", ""C11-AA-004""]","[""C11-AA-004>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,7886f0538550d0c54fc0bed20910f2c49a8eb8fba643c5c69602fa6e9925470d,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,7a35d3e8804d0701162fe8c7ebfc52c1803ce068f87e705b6c03adc91bbbcba8,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,7f1d730c2ba9e97d176940589bea4290fa0c5cd0a440cf13f4a624619916e40a,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,80acb6dd3a7e0646faa79bab0d13947a2fca8d8db73d4513e4b7a4962b3e7449,2,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,8183ee6cf16683e3e800c01395de8ed8067f8864a654b31a7d2416c694e51c97,2,2,0,0.0,0.0,"[""C11-AA-003""]","[""C11-AA-003""]","[""C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,81caf60c5ea06b27b35d25182d16d9001eace1aab6f1c12fe3b1fa91076e392a,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-004>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,82eb93a697b9c728da3c85c1a192634f2993a94f12458cc1fbd88ee0ea438e88,1,2,0,0.0,0.0,"[""C11-AA-004""]","[""C11-AA-004""]","[""C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,84e2ad0d7e2fe7ce109dedbfdf05d862b24e1d7ebe4092deeebea29261e943f1,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,87a2472c99edba80508ed761f2cd668f19459b5c230878ac68b44c43bb80dfff,1,2,0,0.0,0.0,"[""C11-AA-004""]","[""C11-AA-004""]","[""C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,8803841f2e975cd7246a1c7aac94ee50f7484357ba0b237eb8fb21a7456ed1c3,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,891321f5d5aff09878910f82369d963964032e9a5b87275028f1c04d3677fdb9,10,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,8ed7f33196bfdd2959c85ca36d76925d817ace22b4ac7bd31c37fe309d0010e5,2,2,0,0.0,1.0,"[""C11-AA-004""]","[""C11-AA-004""]","[""C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,90481163ab9d6906f1bd3a823b883c7f251bc8fe4fd90f7b5198fe2f6b8b4ece,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,90e0d37670d7a649c6b0d1812dcb4da6655fd1354fb1445af16b78ed426da7d8,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,9154a7e6028bae9aacacd2cdea0232c1b1cc6043ae0c5c3a8696723d8d7eba3c,1,2,0,0.0,0.0,"[""C11-AA-003""]","[""C11-AA-003""]","[""C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,944bed7a9c79b969c07af322087699b40d6f9a33f81303aa464794490a646c91,2,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,94d8cfbfd8d44e08ca47ffce70e37680245fb9d4821027d0d5998e1a436037b3,10,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,975f44a6230d4f16721733400b17d83752a20b870e2d0a6a3140dc6f396e3e26,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,9a2512a4635f0d912b006944a86cd2f9032d537204068986f9e2ed9aa8711068,2,1,1,0.0,1.0,"[""C11-AA-001"", ""C11-AA-002""]","[""C11-AA-004""]","[""C11-AA-001>C11-AA-004"", ""C11-AA-001>C11-AA-004>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,9a70d210646dfa345b55aa05af057ddc3934a2a743bd50eff8e88df0b70fe7a6,1,1,0,0.0,1.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,9ac867948bd64c5dc494e5959f577df75bd057707bdcee65e492212eb846a2bb,10,0,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,9d25d5bb2f3013adf92329a1c45b1fe669227f8e1f71833ec2e452885fe4e7f8,10,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-001>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,9fa7f48c0db79cdc063dd47ca57b1f1d47d1c2afae5d787019ceb3e07174b396,1,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,a16db2e1382644344438e10bb0738b235c9ccc64e468a9a98504cede5670c9d3,2,2,0,0.0,0.0,"[""C11-AA-003""]","[""C11-AA-003"", ""C11-AA-005""]","[""C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,a5c1f23478dee2fdbe106ff7a2c17b1458579de7eb72aed1ed953d0dbe8ee57b,1,2,0,0.0,0.0,"[""C11-AA-003""]","[""C11-AA-003"", ""C11-AA-005""]","[""C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,a61c9472ec703baf09b9f75310cb21dbbd239ff05ea1e644c63130a4332b0afe,1,2,0,0.0,0.0,"[""C11-AA-003""]","[""C11-AA-003""]","[""C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,a82464db631d00bfd7afee8b5882a2bda8c4f7085341ff45f63904ab0a14575b,1,1,0,0.0,0.0,"[""C11-AA-003""]","[""C11-AA-003"", ""C11-AA-005""]","[""C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,a894c94e9d601788c28da2a894a8d6d3ec8e013bcbf687758718d5cdef528f68,10,1,0,0.0,0.0,"[""C11-AA-002""]","[""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,a927bfddc830cf88165cbee0243fd1a6752850edfdff3c7fd47a35ab0fff5b8c,1,2,0,0.0,0.0,"[""C11-AA-004""]","[""C11-AA-004""]","[""C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,a9b48b52f83ce73d700638044a8b706a610102da48dd4dc94cb466a338d97b32,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,aa0b2a92823fdfa85d37a2d159ebc346c7e9688bc2c4256162a65a940576d12a,1,2,0,0.0,1.0,"[""C11-AA-003""]","[""C11-AA-003""]","[""C11-AA-004>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,ac853b5326b2a78c20e3758627f2135f8a076bd9ca7afe218767cf7a1b9d8616,1,2,0,0.0,1.0,"[""C11-AA-004""]","[""C11-AA-004""]","[""C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,af23285e6ef87db70cca4868e3d0165dc1fc345c759d886a3c7d354039fc2ad7,1,0,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-002"", ""C11-AA-003"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-004>C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,b263de3e40eade41679f812bc51506734eeec213949e9b06ef68c64fa5071ca9,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
C11-otrf-apt29-day1-scranton-nashua,b55610b4fc02fb5a29d6b5f89b480e6cfef820d03e9540496389b8539ad08b55,1,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-004""]","[""C11-AA-001>C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,b55a7f00c8c9f2279330e9abb2ec546eb184800f1fb5b82ed9ca03b9231bfa5f,2,2,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001"", ""C11-AA-001>C11-AA-003""]"
C11-otrf-apt29-day1-scranton-nashua,b63b67b3bbc194ff03ac28393332c93379ea431fded4c23721b36f0d35f13536,10,2,0,0.0,0.0,"[""C11-AA-002""]","[""C11-AA-002"", ""C11-AA-003""]","[""C11-AA-002""]"
C11-otrf-apt29-day1-scranton-nashua,b6cbf1c79bc6ba67c7b99c5f3a6b9486d6bce6bc80aee5f3bdb5728e7cb9fa4f,1,2,0,0.0,1.0,"[""C11-AA-004""]","[""C11-AA-004""]","[""C11-AA-001>C11-AA-004""]"
C11-otrf-apt29-day1-scranton-nashua,ba02df06ea345d28be3138286e860f162d494775a504aa3051d00ccf49855f05,10,1,0,0.0,0.0,"[""C11-AA-001""]","[""C11-AA-001""]","[""C11-AA-001""]"
